2025-04-12 08:19:48.412273,Male,(25-32)
2025-04-12 08:19:48.465209,Male,(25-32)
2025-04-12 08:19:48.477445,Male,(25-32)
2025-04-12 08:19:48.538297,Male,(25-32)
2025-04-12 08:19:48.552571,Male,(25-32)
2025-04-12 08:19:48.606768,Male,(25-32)
2025-04-12 08:19:48.620882,Male,(4-6)
2025-04-12 08:19:48.631444,Female,(25-32)
2025-04-12 08:19:48.643670,Male,(25-32)
2025-04-12 08:19:48.716958,Male,(25-32)
2025-04-12 08:19:48.730459,Male,(15-20)
2025-04-12 08:19:48.742422,Male,(25-32)
2025-04-12 08:19:48.820213,Male,(25-32)
2025-04-12 08:19:48.832826,Male,(25-32)
2025-04-12 08:19:48.843911,Male,(8-12)
2025-04-12 08:19:48.855316,Male,(25-32)
2025-04-12 08:19:48.923295,Male,(25-32)
2025-04-12 08:19:48.935400,Male,(4-6)
2025-04-12 08:19:48.947346,Male,(8-12)
2025-04-12 08:19:48.993253,Female,(25-32)
2025-04-12 08:19:49.006239,Male,(15-20)
2025-04-12 08:19:49.065638,Male,(8-12)
2025-04-12 08:19:49.078547,Female,(38-43)
2025-04-12 08:19:49.135438,Male,(15-20)
2025-04-12 08:19:49.207546,Male,(25-32)
2025-04-12 08:19:49.220286,Male,(25-32)
2025-04-12 08:19:49.279339,Male,(4-6)
2025-04-12 08:19:49.291769,Male,(8-12)
2025-04-12 08:19:49.355091,Male,(4-6)
2025-04-12 08:19:49.367652,Male,(25-32)
2025-04-12 08:19:49.420873,Male,(25-32)
2025-04-12 08:19:49.432928,Female,(38-43)
2025-04-12 08:19:49.489962,Male,(25-32)
2025-04-12 08:19:49.572919,Male,(4-6)
2025-04-12 08:19:49.638790,Male,(4-6)
2025-04-12 08:19:49.650464,Female,(38-43)
2025-04-12 08:19:49.701859,Male,(4-6)
2025-04-12 08:19:49.714969,Female,(38-43)
2025-04-12 08:19:49.774002,Male,(4-6)
2025-04-12 08:19:49.845563,Male,(4-6)
2025-04-12 08:19:49.914983,Male,(4-6)
2025-04-12 08:19:49.928543,Male,(25-32)
2025-04-12 08:19:49.985382,Male,(4-6)
2025-04-12 08:19:49.997385,Female,(25-32)
2025-04-12 08:19:50.056840,Male,(4-6)
2025-04-12 08:19:50.070052,Female,(25-32)
2025-04-12 08:19:50.125854,Male,(4-6)
2025-04-12 08:19:50.198841,Male,(15-20)
2025-04-12 08:19:50.270671,Male,(8-12)
2025-04-12 08:19:50.283647,Female,(25-32)
